vin,back_legroom,body_type,city,city_fuel_economy,daysonmarket,dealer_zip,engine_displacement,engine_type,exterior_color,franchise_dealer,front_legroom,fuel_tank_volume,fuel_type,height,highway_fuel_economy,horsepower,interior_color,is_new,latitude,length,listed_date,listing_color,longitude,make_name,maximum_seating,mileage,model_name,power,savings_amount,seller_rating,torque,transmission,transmission_display,wheel_system,wheelbase,width,year,price
JTNKHMBX2L1090538,31.7 in,SUV / Crossover,Waterford,27,25,48328,2000,I4,Black Sand,TRUE,43.5 in,13.2 gal,Gasoline,61.6 in,31,144,Black,TRUE,42.6507,172.6 in,15-08-20,BLACK,-83.3682,Toyota,5 seats,3,C-HR,"144 hp @ 6,100 RPM",0,4.7,"139 lb-ft @ 3,900 RPM",CVT,Continuously Variable Transmission,FWD,103.9 in,70.7 in,2020,26309
3KPF24AD9LE234758,35.7 in,Sedan,East Meadow,29,73,11554,2000,I4,Silky Silver,TRUE,42.2 in,14 gal,Gasoline,56.5 in,40,147,Black,TRUE,40.7604,182.7 in,28-06-20,SILVER,-73.5319,Kia,5 seats,19,Forte,"147 hp @ 6,200 RPM",0,3.555555556,"132 lb-ft @ 4,500 RPM",A,Automatic,FWD,106.3 in,70.9 in,2020,19371
1GYKNDRS0LZ233795,39 in,SUV / Crossover,Bay Shore,18,6,11706,3600,V6,Crystal White Tricoat,TRUE,41.2 in,22 gal,Gasoline,66.1 in,25,310,White (Cirrus),TRUE,40.7333,189.6 in,03-09-20,WHITE,-73.2587,Cadillac,5 seats,,XT5,"310 hp @ 6,700 RPM",0,3.447761194,"271 lb-ft @ 4,900 RPM",A,9-Speed Automatic,4WD,112.5 in,74.9 in,2020,52021
1FTMF1CB0JFC16416,--,Pickup Truck,Bohemia,20,17,11716,3300,V6 Flex Fuel Vehicle,White,TRUE,43.9 in,23 gal,Flex Fuel Vehicle,75.5 in,25,290,Medium Earth Gray,FALSE,40.7589,209.3 in,23-08-20,WHITE,-73.1055,Ford,3 seats,32299,F-150,"395 hp @ 5,750 RPM",289,3.647058824,"400 lb-ft @ 3,850 RPM",A,6-Speed Automatic,4X2,122.4 in,96.8 in,2018,22685
KNDMB5C1XM6673801,41.1 in,Minivan,Bohemia,18,15,11716,3300,V6,Pantera Metal,TRUE,40.9 in,21.1 gal,Gasoline,68.5 in,24,276,Gray,TRUE,40.7589,201.4 in,25-08-20,UNKNOWN,-73.1055,Kia,8 seats,6,Sedona,"276 hp @ 6,000 RPM",0,3.647058824,"248 lb-ft @ 5,200 RPM",A,8-Speed Automatic,FWD,120.5 in,89.3 in,2021,30220
2HGFC2F64KH541545,37.4 in,Sedan,Bohemia,30,34,11716,2000,I4,Blue,TRUE,42.3 in,12.4 gal,Gasoline,55.7 in,38,158,Black,FALSE,40.7589,182.3 in,06-08-20,BLUE,-73.1055,Honda,5 seats,4715,Civic,"158 hp @ 6,500 RPM",436,3.647058824,"138 lb-ft @ 4,200 RPM",CVT,Continuously Variable Transmission,FWD,106.3 in,70.8 in,2019,18556
3FA6P0T90LR236612,38.3 in,Sedan,Holly,20,68,48442,2000,I4,Rapid Red Metallic Tinted Clearcoat,TRUE,44.3 in,18 gal,Gasoline,58.1 in,29,245,Black (Ebony),TRUE,42.7851,191.7 in,03-07-20,RED,-83.5479,Ford,5 seats,2010,Fusion,,0,4.142857143,,A,Automatic,AWD,112.2 in,83.5 in,2020,21277
KNDPMCAC0L7636524,38.2 in,SUV / Crossover,Bohemia,,41,11716,2400,I4,Sparkling Silver,TRUE,41.5 in,16.4 gal,Gasoline,64.8 in,,181,Black,FALSE,40.7589,176.4 in,30-07-20,SILVER,-73.1055,Kia,5 seats,18175,Sportage,"181 hp @ 6,000 RPM",32,3.647058824,"175 lb-ft @ 4,000 RPM",A,6-Speed Automatic Overdrive,AWD,105.1 in,73 in,2020,20327
JM3KFBDM9L0837339,39.6 in,SUV / Crossover,Lodi,24,21,7644,2500,I4,Sonic Silver Metallic,TRUE,41 in,15.3 gal,Gasoline,66.1 in,30,187,Black,TRUE,40.8775,179.1 in,19-08-20,SILVER,-74.0758,Mazda,5 seats,0,CX-5,"187 hp @ 6,000 RPM",0,3.8,"186 lb-ft @ 4,000 RPM",A,Automatic,AWD,106.2 in,83.3 in,2020,35125
1GNSCBKC5HR220056,39 in,SUV / Crossover,Bay Shore,,11,11706,5300,V8 Flex Fuel Vehicle,Summit White,TRUE,45.3 in,26 gal,Flex Fuel Vehicle,74.4 in,,355,Jet Black,FALSE,40.7333,204 in,29-08-20,WHITE,-73.2587,Chevrolet,8 seats,26880,Tahoe,"355 hp @ 5,600 RPM",691,3.447761194,"383 lb-ft @ 4,100 RPM",A,6-Speed Automatic Overdrive,4X2,116 in,80.5 in,2017,40849
1FTEW1E5XKKE18989,43.6 in,Pickup Truck,Michigan Center,16,26,49203,5000,V8 Flex Fuel Vehicle,Gray,FALSE,43.9 in,26 gal,Flex Fuel Vehicle,77.2 in,22,395,None,FALSE,42.2388,231.9 in,14-08-20,GRAY,-84.3466,Ford,6 seats,86,F-150,"395 hp @ 5,750 RPM",0,4.098039216,"400 lb-ft @ 4,500 RPM",A,Automatic,4WD,145 in,96.8 in,2019,53500
4S3BNAK68H3069000,38.1 in,Sedan,West Nyack,25,418,10994,2500,H4,Carbide Gray Metallic,TRUE,42.9 in,18.5 gal,Gasoline,59 in,34,175,Slate Black,FALSE,41.0912,188.8 in,19-07-19,GRAY,-73.9504,Subaru,5 seats,40222,Legacy,"175 hp @ 5,800 RPM",2184,3.631578947,"174 lb-ft @ 4,000 RPM",A,Automatic,AWD,108.3 in,81.3 in,2017,17000
WVWWF7AU3HW158490,35.6 in,Hatchback,Greenwich,22,76,6830,2000,I4,Tornado Red,TRUE,41.2 in,14.5 gal,Gasoline,56.5 in,31,292,Black,FALSE,41.0265,168.4 in,25-06-20,RED,-73.6323,Volkswagen,5 seats,23373,Golf R,"292 hp @ 5,500 RPM",4003,4.441176471,"280 lb-ft @ 1,800 RPM",M,6-Speed Manual,AWD,103.5 in,70.8 in,2017,29990
JM3KFBCM0L0841751,39.6 in,SUV / Crossover,Lodi,24,20,7644,2500,I4,Eternal Blue Mica,TRUE,41 in,15.3 gal,Gasoline,66.1 in,30,187,Black,TRUE,40.8775,179.1 in,20-08-20,BLUE,-74.0758,Mazda,5 seats,0,CX-5,"187 hp @ 6,000 RPM",0,3.8,"186 lb-ft @ 4,000 RPM",A,Automatic,AWD,106.2 in,83.3 in,2020,29395
7JRA22TK1LG065993,35.2 in,Sedan,Huntington,21,109,11743,2000,I4,CRYSTAL_WHITE_M,TRUE,42.3 in,15.9 gal,Gasoline,56.6 in,32,316,CHARCOAL LEATHE,TRUE,40.8286,187.4 in,23-05-20,UNKNOWN,-73.4281,Volvo,5 seats,9,S60,"316 hp @ 5,700 RPM",0,4.153846154,"295 lb-ft @ 2,200 RPM",A,Automatic,AWD,113.1 in,80.3 in,2020,47305
JF2GPADC6H8270451,35.4 in,SUV / Crossover,Springfield,26,11,1119,2000,H4,RED,FALSE,43.5 in,15.9 gal,Gasoline,63.6 in,33,148,Brown (TAN),FALSE,42.1275,175.2 in,29-08-20,RED,-72.5108,Subaru,5 seats,31169,Crosstrek,,1139,3.5,,A,Automatic,AWD,103.7 in,78.9 in,2017,21497
5NMS3CAD3LH195468,40.9 in,SUV / Crossover,West Nyack,21,300,10994,2400,I4,Calypso Red,TRUE,44.1 in,18.8 gal,Gasoline,66.1 in,27,185,Black/Black,TRUE,41.0912,187.8 in,14-11-19,RED,-73.9504,Hyundai,5 seats,10,Santa Fe,"185 hp @ 6,000 RPM",0,3.631578947,"178 lb-ft @ 4,000 RPM",A,8-Speed Automatic,AWD,108.9 in,74.4 in,2020,34633
2GNFLFEKXH6272578,39.9 in,SUV / Crossover,Patchogue,20,45,11772,2400,I4,Not Specified,FALSE,41.2 in,18.8 gal,Gasoline,69.3 in,28,182,None,FALSE,40.7827,187.8 in,26-07-20,UNKNOWN,-73.0085,Chevrolet,5 seats,27621,Equinox,"301 hp @ 6,500 RPM",2091,4.166666667,"272 lb-ft @ 4,800 RPM",A,Automatic,AWD,112.5 in,72.5 in,2017,16495
SALCL2FX0LH864744,38.1 in,SUV / Crossover,San Juan,,70,922,2000,I4,Byron Blue,TRUE,39.1 in,17.7 gal,Gasoline,68 in,,246,Blue (Light Oyster/Ebony),TRUE,18.4439,181 in,01-07-20,BLUE,-66.0785,Land Rover,7 seats,13,Discovery Sport,"246 hp @ 5,500 RPM",0,3,"269 lb-ft @ 1,400 RPM",A,9-Speed Automatic Overdrive,AWD,107.9 in,85.6 in,2020,56635
JM3TB3CV9C0333941,39.8 in,SUV / Crossover,Patchogue,16,31,11772,3700,V6,Silver,FALSE,40.9 in,20.1 gal,Gasoline,68 in,22,273,None,FALSE,40.7827,200.2 in,09-08-20,SILVER,-73.0085,Mazda,7 seats,116957,CX-9,"273 hp @ 6,250 RPM",0,4.166666667,"270 lb-ft @ 4,250 RPM",A,Automatic,AWD,113.2 in,76.2 in,2012,8495
1GNSKHKC2JR345219,39.7 in,SUV / Crossover,West Nyack,15,383,10994,5300,V8,Black,TRUE,45.3 in,31 gal,Gasoline,74.4 in,22,355,Jet Black,FALSE,41.0912,224.4 in,23-08-19,BLACK,-73.9504,Chevrolet,8 seats,48283,Suburban,"355 hp @ 5,600 RPM",2047,3.631578947,"383 lb-ft @ 4,100 RPM",A,6-Speed Automatic,4WD,130 in,80.5 in,2018,37668
JM3KFBAY8L0842376,39.6 in,SUV / Crossover,Lodi,22,13,7644,2500,I4,Soul Red Crystal Metallic,TRUE,41 in,15.3 gal,Gasoline,66.1 in,27,250,Black,TRUE,40.8775,179.1 in,27-08-20,RED,-74.0758,Mazda,5 seats,0,CX-5,"250 hp @ 5,000 RPM",0,3.8,"320 lb-ft @ 2,500 RPM",A,Automatic,AWD,106.2 in,83.3 in,2020,37520
JM3KFBCL6H0215846,39.6 in,SUV / Crossover,Lodi,23,12,7644,2500,I4,Jet Black Mica,TRUE,41 in,15.3 gal,Gasoline,66.1 in,29,187,Black,FALSE,40.8775,179.1 in,28-08-20,BLACK,-74.0758,Mazda,5 seats,27355,CX-5,"187 hp @ 6,000 RPM",772,3.8,"185 lb-ft @ 4,000 RPM",A,Automatic,AWD,106.2 in,72.5 in,2017,21999
KM8K5CA53LU522801,34.6 in,SUV / Crossover,Stamford,26,213,6902,1600,I4,ULTRA BLACK,TRUE,41.5 in,13.2 gal,Gasoline,61.6 in,29,175,Black,TRUE,41.0473,164 in,09-02-20,BLACK,-73.5286,Hyundai,5 seats,26,Kona,"175 hp @ 5,500 RPM",0,4.258064516,"195 lb-ft @ 1,500 RPM",A,Automatic,AWD,102.4 in,70.9 in,2020,30380
1GCVKREC7HZ278294,34.6 in,Pickup Truck,Bay Shore,16,8,11706,5300,V8,Black,TRUE,45.3 in,26 gal,Gasoline,73.9 in,22,355,Jet Black,FALSE,40.7333,230 in,01-09-20,BLACK,-73.2587,Chevrolet,6 seats,21528,Silverado 1500,"355 hp @ 5,600 RPM",1009,3.447761194,"383 lb-ft @ 4,100 RPM",A,6-Speed Automatic Overdrive,4WD,143.5 in,80 in,2017,33759
5NPD84LF2JH284950,35.7 in,Sedan,West Nyack,28,1,10994,2000,I4,Scarlet Red,TRUE,42.2 in,14 gal,Gasoline,56.5 in,37,147,Gray,FALSE,41.0912,179.9 in,08-09-20,RED,-73.9504,Hyundai,5 seats,25225,Elantra,"147 hp @ 6,200 RPM",1258,3.631578947,"132 lb-ft @ 4,500 RPM",A,6-Speed Automatic,FWD,106.3 in,70.9 in,2018,12889
3VWDP7AJ5DM435836,38.1 in,Sedan,Springfield,24,56,1109,2500,I5,Black,FALSE,41.2 in,14.5 gal,Gasoline,57.2 in,31,170,Titan Black,FALSE,42.1259,182.2 in,15-07-20,BLACK,-72.5337,Volkswagen,5 seats,151661,Jetta,"170 hp @ 5,700 RPM",0,4.115384615,"177 lb-ft @ 4,250 RPM",A,Automatic,FWD,104.4 in,70 in,2013,4900
1GNSKBKC4FR264971,39 in,SUV / Crossover,Bay Shore,16,7,11706,5300,V8 Flex Fuel Vehicle,Summit White,TRUE,45.3 in,26 gal,Flex Fuel Vehicle,74.4 in,22,355,Cocoa/Dune,FALSE,40.7333,204 in,02-09-20,WHITE,-73.2587,Chevrolet,8 seats,79921,Tahoe,"355 hp @ 5,600 RPM",825,3.447761194,"383 lb-ft @ 4,100 RPM",A,6-Speed Automatic Overdrive,4WD,116 in,80.5 in,2015,30952
JTMBFREV3JJ719206,37.2 in,SUV / Crossover,Waterford,,28,48328,2500,I4,Galactic Aqua Mica,TRUE,42.6 in,15.9 gal,Gasoline,65.9 in,,176,Black,FALSE,42.6507,183.5 in,12-08-20,TEAL,-83.3682,Toyota,5 seats,23432,RAV4,"176 hp @ 6,000 RPM",2709,4.7,"172 lb-ft @ 4,100 RPM",A,6-Speed Automatic,AWD,104.7 in,72.6 in,2018,19808
5NPD84LF0LH506243,35.7 in,Sedan,Wallingford,30,54,6492,2000,I4,Lakeside Blue,FALSE,42.2 in,14 gal,Gasoline,56.5 in,40,147,None,FALSE,41.4772,181.9 in,17-07-20,BLUE,-72.8124,Hyundai,5 seats,16847,Elantra,"147 hp @ 6,200 RPM",663,4.545454545,"132 lb-ft @ 4,500 RPM",A,Automatic,FWD,106.3 in,70.9 in,2020,16705
3LN6L5F90LR615619,37 in,Sedan,Wayne,20,124,7470,2000,I4,Red,TRUE,44.3 in,18 gal,Gasoline,58.2 in,29,245,Red (Cappuccino),TRUE,40.9086,194.1 in,08-05-20,RED,-74.2609,Lincoln,5 seats,5,MKZ,"245 hp @ 5,500 RPM",0,4.75,"275 lb-ft @ 3,000 RPM",A,6-Speed Automatic,AWD,112.2 in,83.3 in,2020,44389
3GNAXKEVXLS722662,39.9 in,SUV / Crossover,Bay Shore,,10,11706,1500,I4,Silver Ice Metallic,TRUE,40.9 in,14.9 gal,Gasoline,65.4 in,,170,Jet Black,TRUE,40.7333,183.1 in,30-08-20,SILVER,-73.2587,Chevrolet,5 seats,,Equinox,"170 hp @ 5,600 RPM",0,3.447761194,"203 lb-ft @ 2,000 RPM",A,6-Speed Automatic Overdrive,FWD,107.3 in,72.6 in,2020,25894
1FTNE24L45HB17161,--,Van,Linden,,39,7036,5400,V8,gray,FALSE,40 in,35 gal,Gasoline,83.4 in,,255,Gray,FALSE,40.6446,212 in,01-08-20,GRAY,-74.2532,Ford,2 seats,188727,E-Series,"255 hp @ 4,500 RPM",1995,4.666666667,"350 lb-ft @ 2,500 RPM",A,Automatic,RWD,138 in,79.3 in,2005,3499
4JGDF6EE0HA865849,38.5 in,SUV / Crossover,Great Neck,17,11,11023,3000,V6,Gray,FALSE,40.3 in,26.4 gal,Gasoline,72.8 in,22,362,Brown,FALSE,40.8034,201.6 in,29-08-20,GRAY,-73.7358,Mercedes-Benz,7 seats,44298,GLS-Class,"362 hp @ 5,000 RPM",289,3,"369 lb-ft @ 1,500 RPM",A,Automatic,AWD,121.1 in,84.3 in,2017,41738
1GNKVGKD4HJ353020,36.8 in,SUV / Crossover,Bay Shore,15,8,11706,3600,V6,Summit White,TRUE,41.3 in,22 gal,Gasoline,69.9 in,22,281,Black (Ebony),FALSE,40.7333,203.7 in,01-09-20,WHITE,-73.2587,Chevrolet,8 seats,30158,Traverse,"281 hp @ 6,300 RPM",381,3.447761194,"266 lb-ft @ 3,400 RPM",A,6-Speed Automatic,AWD,118.9 in,78.5 in,2017,24749
JTMDF4DV3AD032917,38.3 in,SUV / Crossover,West Hartford,21,35,6110,2500,I4,Classic Silver Metallic,FALSE,41.8 in,15.9 gal,Gasoline,68.7 in,27,179,Ash,FALSE,41.7359,181.9 in,05-08-20,SILVER,-72.722,Toyota,7 seats,117237,RAV4,"179 hp @ 6,000 RPM",2539,4.764705882,"172 lb-ft @ 4,000 RPM",A,Automatic,4WD,104.7 in,73 in,2010,8980
1GYS4GKJ1JR189941,39.7 in,SUV / Crossover,Woodbury,14,45,11797,6200,V8,Black,FALSE,45.3 in,31 gal,Gasoline,74 in,21,420,Jet Black,FALSE,40.8168,224.3 in,26-07-20,BLACK,-73.4643,Cadillac,8 seats,92036,Escalade ESV,"420 hp @ 5,600 RPM",3745,2.963636364,"460 lb-ft @ 4,100 RPM",A,Automatic,4WD,130 in,80.5 in,2018,34995
4JGFB4KB2LA085296,40.9 in,SUV / Crossover,Linden,19,63,7036,2000,I4,Polar White,FALSE,40.3 in,22.5 gal,Gasoline,70.7 in,26,255,Black,FALSE,40.6311,194.3 in,08-07-20,WHITE,-74.2404,Mercedes-Benz,7 seats,7719,GLE-Class,"255 hp @ 5,800 RPM",0,4.131578947,"273 lb-ft @ 1,800 RPM",A,Automatic,AWD,117.9 in,84.9 in,2020,52800
3GNAXHEV5LS700975,39.9 in,SUV / Crossover,Bay Shore,,46,11706,1500,I4,Silver Ice Metallic,TRUE,40.9 in,14.9 gal,Gasoline,65.4 in,,170,Medium Ash Gray,TRUE,40.7333,183.1 in,25-07-20,SILVER,-73.2587,Chevrolet,5 seats,,Equinox,"170 hp @ 5,600 RPM",0,3.447761194,"203 lb-ft @ 2,000 RPM",A,6-Speed Automatic Overdrive,FWD,107.3 in,72.6 in,2020,24812
3MZBPABL9KM105215,35.1 in,Sedan,Bayamon,,447,960,2500,I4,Snowflake White Pearl Mica,TRUE,42.3 in,13.2 gal,Gasoline,56.9 in,,186,Black,TRUE,18.3988,183.5 in,20-06-19,WHITE,-66.1582,Mazda,5 seats,17,MAZDA3,"186 hp @ 6,000 RPM",0,2.8,"186 lb-ft @ 4,000 RPM",A,6-Speed Automatic Overdrive,FWD,107.3 in,70.7 in,2019,23695
WDDGF8BB8BR160545,33.4 in,Sedan,West Hartford,17,55,6110,3000,V6,Arctic White,FALSE,41.7 in,17.4 gal,Gasoline,56.3 in,24,228,Black,FALSE,41.7359,182.3 in,16-07-20,WHITE,-72.722,Mercedes-Benz,5 seats,102967,C-Class,"228 hp @ 6,000 RPM",0,4.764705882,"221 lb-ft @ 2,700 RPM",A,Automatic,AWD,108.7 in,79.5 in,2011,8990
JM1DKFB71K0433368,35 in,SUV / Crossover,Lodi,27,519,7644,2000,I4,Snowflake White Pearl,TRUE,41.7 in,11.9 gal,Gasoline,60.7 in,32,148,Black,FALSE,40.8775,168.3 in,09-04-19,WHITE,-74.0758,Mazda,5 seats,2337,CX-3,"148 hp @ 6,000 RPM",960,3.8,"146 lb-ft @ 2,800 RPM",A,Automatic,AWD,101.2 in,69.6 in,2019,20745
3KPF34AD5LE150529,35.7 in,Sedan,Bohemia,29,69,11716,2000,I4,Aurora Black Pearl,TRUE,42.2 in,14 gal,Gasoline,56.5 in,40,147,Black,FALSE,40.7589,182.7 in,10-07-20,BLACK,-73.1055,Kia,5 seats,6643,Forte,"147 hp @ 6,200 RPM",1136,3.647058824,"132 lb-ft @ 4,500 RPM",A,Automatic,FWD,106.3 in,70.9 in,2020,19754
2C3CDZL99KH537162,33.1 in,Coupe,Bayamon,,529,960,6200,V8,Granite Pearlcoat,TRUE,42 in,18.5 gal,Gasoline,57 in,,797,Demonic Red/Black,TRUE,18.3988,197.5 in,30-03-19,UNKNOWN,-66.1582,Dodge,5 seats,10,Challenger,"797 hp @ 6,300 RPM",0,2.8,"707 lb-ft @ 4,500 RPM",A,8-Speed Automatic Overdrive,RWD,116.2 in,85.4 in,2019,94575
1D4HN11H78B186640,--,Minivan,Little Ferry,17,49,7643,3300,V6,White,FALSE,40.6 in,20.5 gal,Gasoline,68.9 in,24,175,Black,FALSE,40.8558,202.5 in,22-07-20,WHITE,-74.0493,Dodge,2 seats,40447,Grand Caravan,"175 hp @ 5,000 RPM",0,3.577777778,"205 lb-ft @ 4,000 RPM",A,4-Speed Automatic,FWD,121.2 in,88.5 in,2008,4999
KM8J3CAL9LU217710,38.2 in,SUV / Crossover,West Nyack,21,193,10994,2400,I4,WHITE,TRUE,41.5 in,16.4 gal,Gasoline,65 in,26,181,None,TRUE,41.0912,176.4 in,29-02-20,WHITE,-73.9504,Hyundai,5 seats,7,Tucson,"181 hp @ 6,000 RPM",0,3.631578947,"175 lb-ft @ 4,000 RPM",A,6-Speed Automatic,AWD,105.1 in,72.8 in,2020,25999
JTHCE1D29G5012417,32.2 in,Sedan,Woodbury,19,28,11797,3500,V6,Ultra White,FALSE,44.8 in,17.4 gal,Gasoline,56.3 in,26,306,Rioja Red,FALSE,40.8168,183.7 in,12-08-20,WHITE,-73.4643,Lexus,5 seats,120996,IS 350,"306 hp @ 6,400 RPM",2673,2.963636364,"277 lb-ft @ 4,800 RPM",A,Automatic,AWD,110.2 in,79.8 in,2016,15999
5NPE24AF1JH602677,35.6 in,Sedan,Green Brook,25,3,8812,2400,I4,Lakeside Blue,TRUE,45.5 in,18.5 gal,Gasoline,58.1 in,35,185,Gray,FALSE,40.6044,191.1 in,06-09-20,BLUE,-74.4741,Hyundai,5 seats,43976,Sonata,"185 hp @ 6,000 RPM",923,3.644444444,"178 lb-ft @ 4,000 RPM",A,6-Speed Automatic,FWD,110.4 in,73.4 in,2018,13988
KM8J2CA45LU223337,38.2 in,SUV / Crossover,West Nyack,,109,10994,2000,I4,WHITE,TRUE,41.5 in,16.4 gal,Gasoline,64.8 in,,161,None,TRUE,41.0912,176.4 in,23-05-20,WHITE,-73.9504,Hyundai,5 seats,10,Tucson,"161 hp @ 6,200 RPM",0,3.631578947,"150 lb-ft @ 4,700 RPM",A,6-Speed Automatic,AWD,105.1 in,72.8 in,2020,23738
WDDNG86X09A262053,42.3 in,Sedan,Teterboro,14,448,7608,5500,V8,Black,FALSE,41.9 in,23.8 gal,Gasoline,58 in,21,382,Brown,FALSE,40.8528,205 in,19-06-19,BLACK,-74.0677,Mercedes-Benz,5 seats,75155,S-Class,"382 hp @ 6,000 RPM",0,4.343283582,"391 lb-ft @ 2,800 RPM",A,Automatic,AWD,124.6 in,73.7 in,2009,24399
5LMCJ2D9XHUL54703,36.8 in,SUV / Crossover,Wayne,19,1,7470,2300,I4,White Platinum Metallic Tri-Coat,TRUE,42.8 in,15.5 gal,Gasoline,65.6 in,25,275,Cappuccino,FALSE,40.9086,179.2 in,08-09-20,WHITE,-74.2609,Lincoln,5 seats,19512,MKC,"275 hp @ 5,500 RPM",1444,4.75,"300 lb-ft @ 2,000 RPM",A,6-Speed Automatic,AWD,105.9 in,84.1 in,2017,25899
YV4A22RL8L1571190,38 in,SUV / Crossover,Huntington,20,109,11743,2000,I4,DENIM_BLUE_MET,TRUE,41.5 in,18.8 gal,Gasoline,65.3 in,27,316,AMBER LEATHER,TRUE,40.8286,184.6 in,23-05-20,UNKNOWN,-73.4281,Volvo,5 seats,4,XC60,"316 hp @ 5,700 RPM",0,4.153846154,"295 lb-ft @ 2,200 RPM",A,Automatic,AWD,112.8 in,83.3 in,2020,55355
KM8J2CA43JU693492,38.2 in,SUV / Crossover,Stamford,21,2,6902,2000,I4,Black Noir Pearl,TRUE,41.5 in,16.4 gal,Gasoline,64.8 in,26,164,Black,FALSE,41.0473,176.2 in,07-09-20,BLACK,-73.5286,Hyundai,5 seats,42710,Tucson,"164 hp @ 6,200 RPM",151,4.258064516,"151 lb-ft @ 4,000 RPM",A,Automatic,AWD,105.1 in,72.8 in,2018,16991
1C4RJFBG4LC445183,38.6 in,SUV / Crossover,East Hartford,18,5,6108,3600,V6,Granite Crystal Metallic Clearcoat,TRUE,40.3 in,24.6 gal,Gasoline,69.3 in,25,295,Black,TRUE,41.7696,189.8 in,04-09-20,GRAY,-72.6545,Jeep,5 seats,0,Grand Cherokee,"360 hp @ 5,150 RPM",0,4.377777778,"390 lb-ft @ 4,250 RPM",A,Automatic,4WD,114.7 in,84.8 in,2020,36338
3C4NJDCB2LT222103,38.3 in,SUV / Crossover,East Hartford,22,188,6108,2400,I4,Billet Silver Metallic Clearcoat,TRUE,41.8 in,13.5 gal,Gasoline,64.8 in,30,180,Black,TRUE,41.7696,173 in,05-03-20,SILVER,-72.6545,Jeep,5 seats,14,Compass,"180 hp @ 6,400 RPM",0,4.377777778,"175 lb-ft @ 3,900 RPM",A,Automatic,4WD,103.8 in,80 in,2020,24612
YV4A22RL1L1571189,38 in,SUV / Crossover,Huntington,20,103,11743,2000,I4,DENIM_BLUE_MET,TRUE,41.5 in,18.8 gal,Gasoline,65.3 in,27,316,AMBER LEATHER,TRUE,40.8286,184.6 in,29-05-20,UNKNOWN,-73.4281,Volvo,5 seats,3,XC60,"316 hp @ 5,700 RPM",0,4.153846154,"295 lb-ft @ 2,200 RPM",A,Automatic,AWD,112.8 in,83.3 in,2020,56230
WP1AE2AY5KDA51932,--,SUV / Crossover,Linden,20,27,7036,3000,V6,Black,FALSE,--,19.8 gal,Gasoline,66.8 in,22,455,Black,FALSE,40.6311,193.7 in,13-08-20,BLACK,-74.2404,Porsche,5 seats,2756,Cayenne E-Hybrid,"455 hp @ 5,250 RPM",0,4.131578947,"516 lb-ft @ 1,000 RPM",A,Automatic,AWD,114 in,86.4 in,2019,76900
3MZBPABL6KM107908,35.1 in,Sedan,Bayamon,,447,960,2500,I4,SONIC SILVER,TRUE,42.3 in,13.2 gal,Gasoline,56.9 in,,186,Black,TRUE,18.3988,183.5 in,20-06-19,SILVER,-66.1582,Mazda,5 seats,14,MAZDA3,"186 hp @ 6,000 RPM",0,2.8,"186 lb-ft @ 4,000 RPM",A,6-Speed Automatic Overdrive,FWD,107.3 in,70.7 in,2019,23695
KNDJP3A52E7005727,39.1 in,Wagon,Patchogue,23,298,11772,2000,I4,GREY,FALSE,40.9 in,14.2 gal,Gasoline,63 in,31,164,None,FALSE,40.7827,163 in,16-11-19,GRAY,-73.0085,Kia,5 seats,38387,Soul,"164 hp @ 6,200 RPM",2053,4.166666667,"151 lb-ft @ 4,000 RPM",A,Automatic,FWD,101.2 in,70.9 in,2014,8995
JN8AS5MV8BW254139,35.3 in,SUV / Crossover,Bronx,22,6,10466,2500,I4,Cayenne Red,TRUE,42.5 in,15.9 gal,Gasoline,65.3 in,26,170,Black,FALSE,40.8847,183.3 in,03-09-20,RED,-73.8317,Nissan,5 seats,91737,Rogue,"170 hp @ 6,000 RPM",663,2.8,"175 lb-ft @ 4,400 RPM",CVT,Continuously Variable Transmission,AWD,105.9 in,70.9 in,2011,7200
1GYS4HKJ3LR180165,39.7 in,SUV / Crossover,Bay Shore,14,299,11706,6200,V8,Black Raven,TRUE,45.3 in,31 gal,Gasoline,74 in,21,420,Black,TRUE,40.7333,224.3 in,15-11-19,BLACK,-73.2587,Cadillac,8 seats,,Escalade ESV,"420 hp @ 5,600 RPM",0,3.447761194,"460 lb-ft @ 4,100 RPM",,,4WD,130 in,80.5 in,2020,77017
MAJ6S3JL2LC337552,36.7 in,SUV / Crossover,Detroit,23,286,48207,2000,I4,Shadow Black,TRUE,42.9 in,13.6 gal,Gasoline,65.1 in,29,166,Ebony Black,TRUE,42.3361,161.3 in,28-11-19,BLACK,-83.0289,Ford,5 seats,0,EcoSport,"166 hp @ 6,000 RPM",0,4.5,"149 lb-ft @ 4,450 RPM",A,6-Speed Automatic,AWD,99.2 in,81 in,2020,28307
1C6HJTFG4LL146627,38.3 in,Pickup Truck,East Hartford,17,364,6108,3600,V6,Black Clearcoat,TRUE,41.2 in,22 gal,Gasoline,75 in,22,285,Black,TRUE,41.7696,218 in,11-09-19,BLACK,-72.6545,Jeep,5 seats,1,Gladiator,"285 hp @ 6,400 RPM",0,4.377777778,"260 lb-ft @ 4,800 RPM",A,Automatic,4WD,137.3 in,73.8 in,2020,47185
